|          energy|          log10jnu|
|          double|            double|
|        Rydbergs|erg/s/cm^2/Hz/ster|
 0.00909449242395     -19.4953947259 
 0.00954607312885     -19.5033387643 
  0.0100150361675     -19.5094232802 
  0.0105069542359     -19.5132027594 
  0.0110229604558     -19.5145246943 
  0.0115643165086     -19.5135489514 
  0.0121324476219     -19.5104797788 
  0.0127272086715     -19.5052485991 
  0.0133519141521     -19.4976035858 
  0.0140087339105      -19.488179329 
  0.0146955029976      -19.477015387 
  0.0154190886782     -19.4644105647 
  0.0161744433951      -19.449614699 
   0.016969611562     -19.4315643565 
  0.0178051610176     -19.4101716283 
  0.0186773548039     -19.3864240282 
    0.01959716432     -19.3608759838 
  0.0205564660699     -19.3350618235 
  0.0215684767072     -19.3131861255 
  0.0226289580551     -19.2922218563 
  0.0237371227111     -19.2671982253 
  0.0249048412375      -19.243106069 
  0.0261258067913     -19.2230520668 
   0.027406560628     -19.2018267509 
  0.0287557002487     -19.1759684179 
  0.0301644535214     -19.1473381744 
  0.0316522452546     -19.1216826176 
  0.0332094803528     -19.1034776951 
  0.0348344090551     -19.0822730582 
  0.0365530742431     -19.0530376642 
  0.0383369011729     -19.0257232095 
  0.0402325890013     -19.0062439623 
   0.042207880541     -18.9903262503 
   0.044279307137     -18.9771331395 
  0.0464458787401     -18.9663938775 
  0.0487309166246     -18.9579389164 
  0.0511373816431     -18.9534602729 
  0.0536355586157     -18.9557913954 
  0.0562511198074     -18.9591735321 
  0.0590199573109     -18.9622818036 
  0.0619488878912     -18.9633522782 
  0.0649513999202     -18.9631836608 
  0.0681576769544     -18.9634846966 
  0.0715281115291      -18.963271901 
  0.0750014930766     -18.9633601591 
  0.0786932764145     -18.9644775433 
  0.0825424040652     -18.9666097967 
  0.0866224468517     -18.9692731427 
   0.090854251334     -18.9738363956 
  0.0953508570556     -18.9778936071 
   0.100029433686       -18.98413984 
   0.104948536322      -18.991572496 
   0.110096428764     -18.9979961878 
    0.11551123601     -19.0040002319 
   0.121179274053     -19.0109229908 
   0.127130041975     -19.0179578901 
   0.133382339122     -19.0248125499 
   0.139936753821     -19.0330077375 
   0.146789326817     -19.0422839308 
   0.154008474038     -19.0533129058 
   0.161572365404     -19.0659846739 
   0.169506722634     -19.0809961193 
   0.177843118829      -19.097623777 
   0.186582338428     -19.1138222256 
   0.195719102423     -19.1352039135 
   0.205333064642     -19.1657362748 
   0.215429820539     -19.2014647021 
   0.226008963512     -19.2456205927 
   0.237124158439     -19.2865350813 
   0.248776451237     -19.3038448535 
    0.26095880323     -19.3072555166 
   0.273818551947     -19.3099979323 
   0.287285038108       -19.31235097 
   0.301345284683     -19.3144284357 
   0.316192970465     -19.3160426984 
   0.331732122636     -19.3155189561 
   0.347945070974     -19.3138476363 
   0.365091402596     -19.3111711021 
   0.383046717478     -19.3081893507 
    0.40179371291     -19.3085940199 
   0.421493127142     -19.3121274772 
   0.442148539971       -19.31516483 
   0.463985815112     -19.3184280928 
   0.486788536795     -19.3246005144 
   0.510514364639     -19.3337147789 
   0.535724950547     -19.3454115641 
   0.562164183146     -19.3582714501 
   0.589817566913     -19.3696996492 
   0.618647753483     -19.3867046906 
   0.649051382393      -19.409852033 
   0.681067369866     -19.4409580022 
   0.714159985016     -19.4882553319 
   0.749398142171     -19.7035677784 
   0.786253788507     -19.7740334574 
    0.82467705057     -19.9048910834 
   0.828870158431     -19.9296675408 
    0.83292336881      -19.948008586 
   0.836970288381     -19.9666674463 
   0.841025676388     -19.9856429748 
   0.845073531183     -20.0049662697 
   0.849128888798     -20.0243955204 
   0.853175426116     -20.0431482679 
   0.857228458835     -20.0610918524 
   0.861279479869     -20.0797623225 
   0.865401843191     -20.0991854552 
   0.869580453919     -20.1332912038 
   0.873833129608     -20.1643551791 
   0.878076836462     -20.1925996407 
   0.882327789388     -20.2219015248 
   0.886576972204     -20.2524073468 
   0.888175575907      -20.232605875 
   0.890832444601     -20.2498628631 
   0.895085004008     -20.2796385419 
   0.899333978979     -20.3074389204 
    0.90357868626     -20.3362322322 
   0.907637590518     -20.3661427442 
   0.912289905574     -20.4236583735 
   0.916748463193     -20.4771884414 
    0.92120797493     -20.5264876546 
   0.925666889344     -20.5807056627 
   0.930125505376     -20.6411767581 
   0.934584146158     -20.7096889369 
    0.93703664872      -20.734663513 
    0.93904315945     -20.7622023754 
   0.943501941199     -20.8295501019 
   0.947960861964     -20.9072496908 
   0.952412354599     -20.9995112755 
   0.953132583338     -21.0187211312 
   0.953845914826     -21.0393123355 
   0.954559314931     -21.0596998253 
   0.955272781563     -21.0798807253 
   0.955986312626     -21.0998401463 
   0.956699906017     -21.1195759286 
   0.957412553732     -21.1390762639 
   0.958126263945     -21.1583329043 
   0.958840030135     -21.1773406008 
   0.959532632284     -21.1853907349 
   0.960772926701     -21.2161922256 
   0.961993073661     -21.2459772141 
   0.963213269279     -21.2748824674 
   0.964433502118      -21.302872937 
   0.965653760682     -21.3299155231 
   0.966874033416     -21.3559798502 
   0.968094308707     -21.3810388756 
   0.969314574882     -21.4050698742 
   0.970534820211     -21.4280528552 
   0.971708403583     -21.4428190478 
   0.972494446226     -21.4553665241 
   0.973233946237     -21.4675244486 
   0.973973530764      -21.479290366 
   0.974713197627      -21.490665568 
    0.97545190048     -21.5016503795 
   0.976191723859     -21.5122462054 
   0.976931622988      -21.522456451 
   0.977670546744     -21.5322838367 
    0.97841058915     -21.5417326735 
   0.979121243022       -21.54560996 
   0.979627529517     -21.5511732825 
   0.980105877163     -21.5566223066 
   0.980583637013     -21.5619215723 
   0.981061862866     -21.5670727691 
   0.981540555404     -21.5720781452 
   0.982018657046     -21.5769382269 
   0.982496165382     -21.5816556955 
   0.982974138322     -21.5862318234 
   0.983452576546     -21.5906699891 
   0.983878364155     -21.5909486066 
   0.984254553004      -21.593737806 
   0.984578901291     -21.5964910959 
   0.984902398931      -21.599184955 
   0.985227174409     -21.6018181623 
   0.985551098258     -21.6043939071 
   0.985875235177     -21.6069111636 
   0.986199585377     -21.6093720368 
   0.986524149068     -21.6117756767 
   0.986847857763     -21.6141232515 
   0.987182473058     -21.6131550098 
   0.987408172467     -21.6147745903 
   0.987643608792     -21.6163684425 
   0.987880228349       -21.61793589 
   0.988115889867     -21.6194744968 
   0.988351663847     -21.6209860709 
    0.98858755037     -21.6224705112 
   0.988823549516     -21.6239274198 
   0.989059661366     -21.6253587598 
   0.989294811997     -21.6267632814 
    0.98954081972     -21.6254064164 
   0.999197522895     -21.6627291246 
    1.04395479537     -21.6654649929 
    1.09514258007     -21.6684889735 
    1.14899526022     -21.6684159987 
    1.20538113873      -21.668888594 
    1.26459636536     -21.6699443026 
    1.32663872599     -21.6698252887 
    1.39188657535     -21.6679668795 
    1.46013161493     -21.6678426697 
    1.53205807142     -21.6689573796 
    1.60717485164     -21.6722302022 
     1.6862844946     -21.6749154903 
    1.76910918439     -21.6785858303 
    1.85594326045     -21.6805903254 
    1.94715414718     -21.6749516213 
    2.04274409523     -21.6715860764 
    2.14315178946     -21.6692372634 
    2.24837932613     -21.6663186872 
    2.35835440186     -21.6590522418 
     2.4742550662     -21.6447417406 
    2.59620552957     -21.6231945598 
    2.72345529253      -21.592738591 
    2.85753571929      -21.557525528 
    2.99759256868     -21.7774517951 
    3.14447253582     -21.8130226564 
    3.29930536162     -21.8734512741 
    3.31548666511     -21.8848533394 
    3.33168129426     -21.8924696836 
    3.34788730337     -21.9002815957 
    3.36409028644     -21.9082485642 
    3.38030039424     -21.9164123157 
    3.39650289561     -21.9254161121 
    3.41270809476     -21.9354844526 
    3.42891383534     -21.9461697077 
    3.44511791947     -21.9572352242 
    3.46095002233     -21.9686674449 
    3.47832181568     -21.9828904367 
    3.49531911151     -21.9952230617 
    3.51232088341     -22.0079440524 
