#Incident Continuum, Enr	nFn 
3.99008e-03	2.660e-06
4.01008e-03	2.698e-06
4.03018e-03	2.736e-06
4.05038e-03	2.775e-06
4.07068e-03	2.814e-06
4.09108e-03	2.854e-06
4.11158e-03	2.895e-06
4.13219e-03	2.936e-06
4.15290e-03	2.978e-06
4.17371e-03	3.020e-06
4.19463e-03	3.063e-06
4.21565e-03	3.106e-06
4.23678e-03	3.150e-06
4.25802e-03	3.195e-06
4.27936e-03	3.241e-06
4.30080e-03	3.287e-06
4.32236e-03	3.333e-06
4.34402e-03	3.381e-06
4.36579e-03	3.429e-06
4.38767e-03	3.477e-06
4.40966e-03	3.527e-06
4.43177e-03	3.577e-06
4.45398e-03	3.628e-06
4.47630e-03	3.679e-06
4.49873e-03	3.732e-06
4.52128e-03	3.785e-06
4.54394e-03	3.838e-06
4.56671e-03	3.893e-06
4.58960e-03	3.948e-06
4.61260e-03	4.004e-06
4.63572e-03	4.061e-06
4.65895e-03	4.119e-06
4.68230e-03	4.178e-06
4.70577e-03	4.237e-06
4.72936e-03	4.297e-06
4.75306e-03	4.358e-06
4.77688e-03	4.420e-06
4.80082e-03	4.483e-06
4.82488e-03	4.547e-06
4.84906e-03	4.611e-06
4.87337e-03	4.677e-06
4.89779e-03	4.743e-06
4.92234e-03	4.811e-06
4.94701e-03	4.879e-06
4.97180e-03	4.948e-06
4.99672e-03	5.019e-06
5.02176e-03	5.090e-06
5.04693e-03	5.162e-06
5.07222e-03	5.236e-06
5.09765e-03	5.310e-06
5.12319e-03	5.386e-06
5.14887e-03	5.462e-06
5.17468e-03	5.540e-06
5.20061e-03	5.618e-06
5.22667e-03	5.698e-06
5.25287e-03	5.779e-06
5.27920e-03	5.861e-06
5.30566e-03	5.945e-06
5.33225e-03	6.029e-06
5.35897e-03	6.115e-06
5.38583e-03	6.202e-06
5.41282e-03	6.290e-06
5.43995e-03	6.379e-06
5.46721e-03	6.470e-06
5.49462e-03	6.562e-06
5.52215e-03	6.655e-06
5.54983e-03	6.750e-06
5.57764e-03	6.846e-06
5.60560e-03	6.943e-06
5.63369e-03	7.041e-06
5.66193e-03	7.142e-06
5.69030e-03	7.243e-06
5.71882e-03	7.346e-06
5.74748e-03	7.450e-06
5.77629e-03	7.556e-06
5.80524e-03	7.664e-06
5.83433e-03	7.772e-06
5.86358e-03	7.883e-06
5.89296e-03	7.995e-06
5.92250e-03	8.109e-06
5.95218e-03	8.224e-06
5.98201e-03	8.341e-06
6.01199e-03	8.459e-06
6.04212e-03	8.579e-06
6.07241e-03	8.701e-06
6.10284e-03	8.825e-06
6.13343e-03	8.950e-06
6.16417e-03	9.077e-06
6.19506e-03	9.206e-06
6.22611e-03	9.337e-06
6.25731e-03	9.470e-06
6.28867e-03	9.605e-06
6.32019e-03	9.741e-06
6.35187e-03	9.879e-06
6.38370e-03	1.002e-05
6.41569e-03	1.016e-05
6.44785e-03	1.031e-05
6.48017e-03	1.045e-05
6.51264e-03	1.060e-05
6.54528e-03	1.075e-05
6.57809e-03	1.091e-05
6.61106e-03	1.106e-05
6.64419e-03	1.122e-05
6.67749e-03	1.138e-05
6.71095e-03	1.154e-05
6.74459e-03	1.170e-05
6.77839e-03	1.187e-05
6.81236e-03	1.204e-05
6.84651e-03	1.221e-05
6.88082e-03	1.238e-05
6.91531e-03	1.256e-05
6.94996e-03	1.274e-05
6.98480e-03	1.292e-05
7.01980e-03	1.310e-05
7.05498e-03	1.329e-05
7.09034e-03	1.348e-05
7.12588e-03	1.367e-05
7.16159e-03	1.386e-05
7.19748e-03	1.406e-05
7.23356e-03	1.426e-05
7.26981e-03	1.446e-05
7.30625e-03	1.467e-05
7.34286e-03	1.487e-05
7.37967e-03	1.509e-05
7.41665e-03	1.530e-05
7.45382e-03	1.552e-05
7.49118e-03	1.574e-05
7.52872e-03	1.596e-05
7.56646e-03	1.619e-05
7.60438e-03	1.642e-05
7.64249e-03	1.665e-05
7.68079e-03	1.689e-05
7.71929e-03	1.713e-05
7.75798e-03	1.737e-05
7.79686e-03	1.762e-05
7.83593e-03	1.787e-05
7.87521e-03	1.812e-05
7.91468e-03	1.838e-05
7.95434e-03	1.864e-05
7.99421e-03	1.891e-05
8.03427e-03	1.918e-05
8.07454e-03	1.945e-05
8.11501e-03	1.972e-05
8.15568e-03	2.000e-05
8.19655e-03	2.029e-05
8.23763e-03	2.058e-05
8.27892e-03	2.087e-05
8.32041e-03	2.117e-05
8.36211e-03	2.147e-05
8.40402e-03	2.177e-05
8.44614e-03	2.208e-05
8.48847e-03	2.240e-05
8.53102e-03	2.271e-05
8.57377e-03	2.304e-05
8.61674e-03	2.336e-05
8.65993e-03	2.370e-05
8.70333e-03	2.403e-05
8.74695e-03	2.437e-05
8.79079e-03	2.472e-05
8.83485e-03	2.507e-05
8.87912e-03	2.543e-05
8.92363e-03	2.579e-05
8.96835e-03	2.616e-05
9.01330e-03	2.653e-05
9.05847e-03	2.690e-05
9.10387e-03	2.721e-05
9.14950e-03	2.731e-05
9.19535e-03	2.739e-05
9.24144e-03	2.748e-05
9.28775e-03	2.757e-05
9.33430e-03	2.765e-05
9.38108e-03	2.774e-05
9.42810e-03	2.782e-05
9.47535e-03	2.791e-05
9.52284e-03	2.800e-05
9.57057e-03	2.809e-05
9.61854e-03	2.819e-05
9.66674e-03	2.829e-05
9.71519e-03	2.839e-05
9.76388e-03	2.849e-05
9.81282e-03	2.859e-05
9.86200e-03	2.869e-05
9.91142e-03	2.880e-05
9.96110e-03	2.890e-05
1.00110e-02	2.900e-05
1.00612e-02	2.912e-05
1.01116e-02	2.924e-05
1.01623e-02	2.936e-05
1.02132e-02	2.948e-05
1.02644e-02	2.960e-05
1.03159e-02	2.972e-05
1.03676e-02	2.984e-05
1.04195e-02	2.996e-05
1.04717e-02	3.009e-05
1.05242e-02	3.022e-05
1.05770e-02	3.036e-05
1.06300e-02	3.050e-05
1.06833e-02	3.064e-05
1.07368e-02	3.079e-05
1.07906e-02	3.093e-05
1.08447e-02	3.108e-05
1.08990e-02	3.122e-05
1.09537e-02	3.137e-05
1.10086e-02	3.152e-05
1.10637e-02	3.168e-05
1.11192e-02	3.184e-05
1.11749e-02	3.201e-05
1.12309e-02	3.218e-05
1.12872e-02	3.235e-05
1.13438e-02	3.252e-05
1.14006e-02	3.269e-05
1.14578e-02	3.286e-05
1.15152e-02	3.303e-05
1.15729e-02	3.321e-05
1.16309e-02	3.340e-05
1.16892e-02	3.359e-05
1.17478e-02	3.378e-05
1.18067e-02	3.398e-05
1.18658e-02	3.417e-05
1.19253e-02	3.437e-05
1.19851e-02	3.457e-05
1.20451e-02	3.477e-05
1.21055e-02	3.497e-05
1.21662e-02	3.518e-05
1.22272e-02	3.540e-05
1.22884e-02	3.562e-05
1.23500e-02	3.584e-05
1.24119e-02	3.607e-05
1.24741e-02	3.630e-05
1.25366e-02	3.652e-05
1.25995e-02	3.675e-05
1.26626e-02	3.698e-05
1.27261e-02	3.722e-05
1.27899e-02	3.747e-05
1.28540e-02	3.773e-05
1.29184e-02	3.799e-05
1.29831e-02	3.825e-05
1.30482e-02	3.851e-05
1.31136e-02	3.877e-05
1.31793e-02	3.904e-05
1.32454e-02	3.931e-05
1.33118e-02	3.958e-05
1.33785e-02	3.986e-05
1.34455e-02	4.015e-05
1.35129e-02	4.044e-05
1.35806e-02	4.073e-05
1.36487e-02	4.103e-05
1.37171e-02	4.133e-05
1.37859e-02	4.163e-05
1.38549e-02	4.193e-05
1.39244e-02	4.224e-05
1.39942e-02	4.255e-05
1.40643e-02	4.287e-05
1.41348e-02	4.320e-05
1.42056e-02	4.353e-05
1.42768e-02	4.387e-05
1.43484e-02	4.421e-05
1.44203e-02	4.455e-05
1.44926e-02	4.489e-05
1.45652e-02	4.524e-05
1.46382e-02	4.559e-05
1.47116e-02	4.594e-05
1.47853e-02	4.631e-05
1.48594e-02	4.669e-05
1.49339e-02	4.706e-05
1.50087e-02	4.744e-05
1.50839e-02	4.782e-05
1.51595e-02	4.821e-05
1.52355e-02	4.860e-05
1.53119e-02	4.899e-05
1.53886e-02	4.938e-05
1.54657e-02	4.980e-05
1.55433e-02	5.022e-05
1.56211e-02	5.066e-05
1.56994e-02	5.109e-05
1.57781e-02	5.153e-05
1.58572e-02	5.197e-05
1.59367e-02	5.242e-05
1.60165e-02	5.287e-05
1.60968e-02	5.333e-05
1.61775e-02	5.379e-05
1.62586e-02	5.429e-05
1.63401e-02	5.480e-05
1.64220e-02	5.531e-05
1.65043e-02	5.583e-05
1.65870e-02	5.635e-05
1.66701e-02	5.688e-05
1.67537e-02	5.741e-05
1.68376e-02	5.795e-05
1.69220e-02	5.850e-05
1.70068e-02	5.906e-05
1.70921e-02	5.967e-05
1.71777e-02	6.027e-05
1.72638e-02	6.089e-05
1.73503e-02	6.151e-05
1.74373e-02	6.213e-05
1.75247e-02	6.276e-05
1.76125e-02	6.340e-05
1.77008e-02	6.405e-05
1.77895e-02	6.470e-05
1.78787e-02	6.539e-05
1.79683e-02	6.609e-05
1.80583e-02	6.681e-05
1.81488e-02	6.753e-05
1.82398e-02	6.825e-05
1.83312e-02	6.899e-05
1.84231e-02	6.973e-05
1.85154e-02	7.048e-05
1.86082e-02	7.124e-05
1.87015e-02	7.202e-05
1.87952e-02	7.282e-05
1.88894e-02	7.364e-05
1.89840e-02	7.446e-05
1.90792e-02	7.529e-05
1.91748e-02	7.613e-05
1.92709e-02	7.698e-05
1.93675e-02	7.784e-05
1.94646e-02	7.872e-05
1.95621e-02	7.960e-05
1.96602e-02	8.049e-05
1.97587e-02	8.140e-05
1.98577e-02	8.232e-05
1.99572e-02	8.324e-05
2.00573e-02	8.418e-05
2.01578e-02	8.513e-05
2.02588e-02	8.609e-05
2.03604e-02	8.706e-05
2.04624e-02	8.805e-05
2.05650e-02	8.903e-05
2.06680e-02	8.995e-05
2.07716e-02	9.087e-05
2.08757e-02	9.181e-05
2.09803e-02	9.276e-05
2.10855e-02	9.371e-05
2.11912e-02	9.467e-05
2.12974e-02	9.565e-05
2.14041e-02	9.663e-05
2.15114e-02	9.763e-05
2.16192e-02	9.862e-05
2.17275e-02	9.962e-05
2.18364e-02	1.006e-04
2.19459e-02	1.016e-04
2.20559e-02	1.027e-04
2.21664e-02	1.037e-04
2.22775e-02	1.047e-04
2.23892e-02	1.058e-04
2.25014e-02	1.069e-04
2.26141e-02	1.079e-04
2.27275e-02	1.091e-04
2.28414e-02	1.103e-04
2.29559e-02	1.116e-04
2.30709e-02	1.128e-04
2.31865e-02	1.140e-04
2.33027e-02	1.153e-04
2.34195e-02	1.166e-04
2.35369e-02	1.179e-04
2.36549e-02	1.192e-04
2.37734e-02	1.205e-04
2.38926e-02	1.218e-04
2.40123e-02	1.231e-04
2.41327e-02	1.244e-04
2.42536e-02	1.258e-04
2.43752e-02	1.272e-04
2.44973e-02	1.285e-04
2.46201e-02	1.299e-04
2.47435e-02	1.313e-04
2.48675e-02	1.328e-04
2.49921e-02	1.341e-04
2.51174e-02	1.354e-04
2.52433e-02	1.368e-04
2.53698e-02	1.381e-04
2.54970e-02	1.395e-04
2.56247e-02	1.409e-04
2.57532e-02	1.423e-04
2.58822e-02	1.437e-04
2.60120e-02	1.451e-04
2.61423e-02	1.465e-04
2.62733e-02	1.480e-04
2.64050e-02	1.495e-04
2.65374e-02	1.510e-04
2.66704e-02	1.526e-04
2.68040e-02	1.541e-04
2.69384e-02	1.557e-04
2.70734e-02	1.572e-04
2.72091e-02	1.588e-04
2.73454e-02	1.605e-04
2.74825e-02	1.622e-04
2.76202e-02	1.640e-04
2.77586e-02	1.659e-04
2.78978e-02	1.677e-04
2.80376e-02	1.696e-04
2.81781e-02	1.715e-04
2.83193e-02	1.735e-04
2.84613e-02	1.754e-04
2.86039e-02	1.774e-04
2.87473e-02	1.794e-04
2.88913e-02	1.815e-04
2.90361e-02	1.837e-04
2.91817e-02	1.859e-04
2.93279e-02	1.881e-04
2.94749e-02	1.904e-04
2.96226e-02	1.926e-04
2.97711e-02	1.949e-04
2.99203e-02	1.973e-04
3.00702e-02	1.996e-04
3.02210e-02	2.020e-04
3.03724e-02	2.042e-04
3.05246e-02	2.065e-04
3.06776e-02	2.088e-04
3.08314e-02	2.112e-04
3.09859e-02	2.135e-04
3.11412e-02	2.159e-04
3.12973e-02	2.183e-04
3.14541e-02	2.208e-04
3.16118e-02	2.232e-04
3.17702e-02	2.254e-04
3.19294e-02	2.276e-04
3.20895e-02	2.297e-04
3.22503e-02	2.319e-04
3.24119e-02	2.341e-04
3.25744e-02	2.363e-04
3.27376e-02	2.385e-04
3.29017e-02	2.407e-04
3.30666e-02	2.430e-04
3.32323e-02	2.453e-04
3.33989e-02	2.478e-04
3.35663e-02	2.503e-04
3.37345e-02	2.528e-04
3.39036e-02	2.554e-04
3.40735e-02	2.580e-04
3.42442e-02	2.606e-04
3.44159e-02	2.633e-04
3.45884e-02	2.660e-04
3.47617e-02	2.687e-04
3.49359e-02	2.717e-04
3.51110e-02	2.750e-04
3.52870e-02	2.783e-04
3.54638e-02	2.816e-04
3.56416e-02	2.850e-04
3.58202e-02	2.885e-04
3.59997e-02	2.919e-04
3.61802e-02	2.955e-04
3.63615e-02	2.990e-04
3.65437e-02	3.026e-04
3.67269e-02	3.062e-04
3.69110e-02	3.097e-04
3.70959e-02	3.134e-04
3.72819e-02	3.170e-04
3.74687e-02	3.207e-04
3.76565e-02	3.244e-04
3.78452e-02	3.282e-04
3.80349e-02	3.321e-04
3.82255e-02	3.359e-04
3.84171e-02	3.396e-04
3.86096e-02	3.429e-04
3.88032e-02	3.462e-04
3.89976e-02	3.495e-04
3.91931e-02	3.529e-04
3.93895e-02	3.564e-04
3.95869e-02	3.598e-04
3.97853e-02	3.633e-04
3.99847e-02	3.668e-04
4.01851e-02	3.704e-04
4.03865e-02	3.737e-04
4.05889e-02	3.770e-04
4.07924e-02	3.804e-04
4.09968e-02	3.838e-04
4.12023e-02	3.872e-04
4.14088e-02	3.906e-04
4.16163e-02	3.940e-04
4.18249e-02	3.975e-04
4.20345e-02	4.011e-04
4.22452e-02	4.046e-04
4.24569e-02	4.079e-04
4.26697e-02	4.112e-04
4.28835e-02	4.146e-04
4.30985e-02	4.180e-04
4.33145e-02	4.214e-04
4.35315e-02	4.249e-04
4.37497e-02	4.284e-04
4.39690e-02	4.319e-04
4.41893e-02	4.354e-04
4.44108e-02	4.389e-04
4.46334e-02	4.422e-04
4.48571e-02	4.456e-04
4.50819e-02	4.490e-04
4.53078e-02	4.524e-04
4.55349e-02	4.558e-04
4.57631e-02	4.593e-04
4.59925e-02	4.628e-04
4.62230e-02	4.663e-04
4.64547e-02	4.698e-04
4.66875e-02	4.732e-04
4.69215e-02	4.765e-04
4.71566e-02	4.799e-04
4.73930e-02	4.832e-04
4.76305e-02	4.867e-04
4.78692e-02	4.901e-04
4.81091e-02	4.935e-04
4.83503e-02	4.970e-04
4.85926e-02	5.005e-04
4.88361e-02	5.038e-04
4.90809e-02	5.069e-04
4.93269e-02	5.100e-04
4.95741e-02	5.131e-04
4.98225e-02	5.162e-04
5.00722e-02	5.194e-04
5.03232e-02	5.225e-04
5.05754e-02	5.257e-04
5.08289e-02	5.289e-04
5.10836e-02	5.321e-04
5.13396e-02	5.347e-04
5.15970e-02	5.371e-04
5.18555e-02	5.394e-04
5.21154e-02	5.418e-04
5.23766e-02	5.443e-04
5.26391e-02	5.467e-04
5.29030e-02	5.491e-04
5.31681e-02	5.515e-04
5.34346e-02	5.540e-04
5.37024e-02	5.564e-04
5.39715e-02	5.588e-04
5.42420e-02	5.611e-04
5.45139e-02	5.635e-04
5.47871e-02	5.658e-04
5.50617e-02	5.682e-04
5.53376e-02	5.706e-04
5.56150e-02	5.730e-04
5.58937e-02	5.754e-04
5.61738e-02	5.778e-04
5.64554e-02	5.802e-04
5.67383e-02	5.827e-04
5.70227e-02	5.852e-04
5.73085e-02	5.877e-04
5.75957e-02	5.902e-04
5.78843e-02	5.927e-04
5.81744e-02	5.952e-04
5.84660e-02	5.978e-04
5.87590e-02	6.003e-04
5.90535e-02	6.029e-04
5.93495e-02	6.058e-04
5.96469e-02	6.087e-04
5.99459e-02	6.115e-04
6.02463e-02	6.145e-04
6.05483e-02	6.174e-04
6.08517e-02	6.203e-04
6.11567e-02	6.233e-04
6.14632e-02	6.262e-04
6.17712e-02	6.292e-04
6.20808e-02	6.323e-04
6.23920e-02	6.355e-04
6.27047e-02	6.387e-04
6.30189e-02	6.419e-04
6.33348e-02	6.452e-04
6.36522e-02	6.484e-04
6.39712e-02	6.517e-04
6.42918e-02	6.550e-04
6.46140e-02	6.583e-04
6.49379e-02	6.616e-04
6.52633e-02	6.649e-04
6.55904e-02	6.682e-04
6.59192e-02	6.715e-04
6.62495e-02	6.748e-04
6.65816e-02	6.781e-04
6.69153e-02	6.815e-04
6.72506e-02	6.848e-04
6.75877e-02	6.882e-04
6.79264e-02	6.916e-04
6.82669e-02	6.951e-04
6.86090e-02	6.986e-04
6.89529e-02	7.021e-04
6.92984e-02	7.057e-04
6.96457e-02	7.093e-04
6.99948e-02	7.128e-04
7.03456e-02	7.165e-04
7.06982e-02	7.201e-04
7.10525e-02	7.237e-04
7.14086e-02	7.274e-04
7.17665e-02	7.310e-04
7.21262e-02	7.347e-04
7.24876e-02	7.384e-04
7.28509e-02	7.420e-04
7.32161e-02	7.457e-04
7.35830e-02	7.495e-04
7.39518e-02	7.532e-04
7.43224e-02	7.570e-04
7.46949e-02	7.607e-04
7.50693e-02	7.645e-04
7.54455e-02	7.681e-04
7.58236e-02	7.718e-04
7.62036e-02	7.754e-04
7.65856e-02	7.791e-04
7.69694e-02	7.828e-04
7.73552e-02	7.865e-04
7.77428e-02	7.902e-04
7.81325e-02	7.940e-04
7.85241e-02	7.978e-04
7.89176e-02	8.014e-04
7.93131e-02	8.050e-04
7.97106e-02	8.087e-04
8.01101e-02	8.123e-04
8.05116e-02	8.159e-04
8.09152e-02	8.196e-04
8.13207e-02	8.233e-04
8.17282e-02	8.270e-04
8.21379e-02	8.307e-04
8.25495e-02	8.344e-04
8.29632e-02	8.381e-04
8.33790e-02	8.418e-04
8.37969e-02	8.454e-04
8.42169e-02	8.491e-04
8.46390e-02	8.528e-04
8.50632e-02	8.566e-04
8.54895e-02	8.603e-04
8.59180e-02	8.641e-04
8.63486e-02	8.679e-04
8.67813e-02	8.715e-04
8.72163e-02	8.749e-04
8.76534e-02	8.783e-04
8.80927e-02	8.818e-04
8.85342e-02	8.852e-04
8.89779e-02	8.887e-04
8.94239e-02	8.921e-04
8.98720e-02	8.956e-04
9.03224e-02	8.991e-04
9.07751e-02	9.026e-04
9.12301e-02	9.063e-04
9.16873e-02	9.099e-04
9.21468e-02	9.136e-04
9.26087e-02	9.173e-04
9.30728e-02	9.210e-04
9.35393e-02	9.247e-04
9.40081e-02	9.284e-04
9.44792e-02	9.322e-04
9.49527e-02	9.360e-04
9.54286e-02	9.396e-04
9.59069e-02	9.430e-04
9.63876e-02	9.463e-04
9.68706e-02	9.496e-04
9.73561e-02	9.529e-04
9.78441e-02	9.562e-04
9.83345e-02	9.596e-04
9.88273e-02	9.630e-04
9.93226e-02	9.663e-04
9.98204e-02	9.697e-04
1.00321e-01	9.730e-04
1.00823e-01	9.761e-04
1.01329e-01	9.792e-04
1.01837e-01	9.824e-04
1.02347e-01	9.856e-04
1.02860e-01	9.887e-04
1.03375e-01	9.919e-04
1.03894e-01	9.951e-04
1.04414e-01	9.983e-04
1.04938e-01	1.002e-03
1.05463e-01	1.005e-03
1.05992e-01	1.008e-03
1.06523e-01	1.012e-03
1.07057e-01	1.015e-03
1.07594e-01	1.019e-03
1.08133e-01	1.023e-03
1.08675e-01	1.026e-03
1.09220e-01	1.030e-03
1.09767e-01	1.033e-03
1.10317e-01	1.037e-03
1.10870e-01	1.040e-03
1.11426e-01	1.044e-03
1.11984e-01	1.048e-03
1.12545e-01	1.052e-03
1.13109e-01	1.055e-03
1.13676e-01	1.059e-03
1.14246e-01	1.063e-03
1.14819e-01	1.067e-03
1.15394e-01	1.071e-03
1.15972e-01	1.074e-03
1.16554e-01	1.078e-03
1.17138e-01	1.081e-03
1.17725e-01	1.085e-03
1.18315e-01	1.089e-03
1.18908e-01	1.092e-03
1.19504e-01	1.096e-03
1.20103e-01	1.100e-03
1.20705e-01	1.103e-03
1.21310e-01	1.107e-03
1.21918e-01	1.111e-03
1.22529e-01	1.114e-03
1.23143e-01	1.118e-03
1.23760e-01	1.122e-03
1.24380e-01	1.125e-03
1.25003e-01	1.129e-03
1.25630e-01	1.133e-03
1.26260e-01	1.137e-03
1.26892e-01	1.140e-03
1.27528e-01	1.144e-03
1.28168e-01	1.148e-03
1.28810e-01	1.152e-03
1.29455e-01	1.156e-03
1.30104e-01	1.160e-03
1.30756e-01	1.164e-03
1.31412e-01	1.167e-03
1.32070e-01	1.171e-03
1.32732e-01	1.175e-03
1.33397e-01	1.179e-03
1.34066e-01	1.183e-03
1.34738e-01	1.186e-03
1.35413e-01	1.190e-03
1.36092e-01	1.194e-03
1.36774e-01	1.197e-03
1.37459e-01	1.201e-03
1.38148e-01	1.205e-03
1.38841e-01	1.208e-03
1.39537e-01	1.212e-03
1.40236e-01	1.215e-03
1.40939e-01	1.219e-03
1.41645e-01	1.222e-03
1.42355e-01	1.226e-03
1.43068e-01	1.229e-03
1.43785e-01	1.232e-03
1.44506e-01	1.236e-03
1.45230e-01	1.239e-03
1.45958e-01	1.243e-03
1.46690e-01	1.246e-03
1.47425e-01	1.249e-03
1.48164e-01	1.252e-03
1.48906e-01	1.255e-03
1.49653e-01	1.258e-03
1.50403e-01	1.261e-03
1.51156e-01	1.264e-03
1.51914e-01	1.267e-03
1.52675e-01	1.270e-03
1.53441e-01	1.273e-03
1.54210e-01	1.276e-03
1.54983e-01	1.278e-03
1.55759e-01	1.281e-03
1.56540e-01	1.283e-03
1.57324e-01	1.286e-03
1.58113e-01	1.288e-03
1.58905e-01	1.291e-03
1.59702e-01	1.293e-03
1.60502e-01	1.296e-03
1.61307e-01	1.298e-03
1.62115e-01	1.300e-03
1.62928e-01	1.302e-03
1.63744e-01	1.304e-03
1.64565e-01	1.306e-03
1.65390e-01	1.308e-03
1.66218e-01	1.310e-03
1.67051e-01	1.311e-03
1.67889e-01	1.313e-03
1.68730e-01	1.315e-03
1.69576e-01	1.317e-03
1.70426e-01	1.318e-03
1.71280e-01	1.319e-03
1.72138e-01	1.321e-03
1.73001e-01	1.322e-03
1.73868e-01	1.323e-03
1.74739e-01	1.325e-03
1.75615e-01	1.326e-03
1.76495e-01	1.328e-03
1.77380e-01	1.329e-03
1.78269e-01	1.330e-03
1.79162e-01	1.332e-03
1.80060e-01	1.333e-03
1.80963e-01	1.335e-03
1.81870e-01	1.336e-03
1.82781e-01	1.338e-03
1.83697e-01	1.339e-03
1.84618e-01	1.341e-03
1.85543e-01	1.342e-03
1.86473e-01	1.344e-03
1.87408e-01	1.344e-03
1.88347e-01	1.343e-03
1.89291e-01	1.343e-03
1.90240e-01	1.343e-03
1.91193e-01	1.343e-03
1.92151e-01	1.343e-03
1.93114e-01	1.342e-03
1.94082e-01	1.342e-03
1.95055e-01	1.342e-03
1.96032e-01	1.341e-03
1.97015e-01	1.338e-03
1.98002e-01	1.335e-03
1.98995e-01	1.332e-03
1.99992e-01	1.328e-03
2.00994e-01	1.325e-03
2.02002e-01	1.322e-03
2.03014e-01	1.319e-03
2.04032e-01	1.316e-03
2.05054e-01	1.313e-03
2.06082e-01	1.309e-03
2.07115e-01	1.304e-03
2.08153e-01	1.300e-03
2.09196e-01	1.295e-03
2.10244e-01	1.290e-03
2.11298e-01	1.286e-03
2.12357e-01	1.281e-03
2.13421e-01	1.277e-03
2.14491e-01	1.272e-03
2.15566e-01	1.267e-03
2.16646e-01	1.260e-03
2.17732e-01	1.253e-03
2.18823e-01	1.246e-03
2.19920e-01	1.239e-03
2.21022e-01	1.232e-03
2.22130e-01	1.225e-03
2.23243e-01	1.218e-03
2.24362e-01	1.212e-03
2.25487e-01	1.205e-03
2.26617e-01	1.199e-03
2.27753e-01	1.193e-03
2.28894e-01	1.187e-03
2.30041e-01	1.181e-03
2.31194e-01	1.176e-03
2.32353e-01	1.170e-03
2.33517e-01	1.165e-03
2.34688e-01	1.159e-03
2.35864e-01	1.153e-03
2.37046e-01	1.148e-03
2.38234e-01	1.148e-03
2.39428e-01	1.149e-03
2.40628e-01	1.150e-03
2.41834e-01	1.151e-03
2.43046e-01	1.152e-03
2.44264e-01	1.153e-03
2.45488e-01	1.154e-03
2.46719e-01	1.155e-03
2.47955e-01	1.156e-03
2.49217e-01	1.159e-03
2.50466e-01	1.163e-03
2.51712e-01	1.168e-03
2.52964e-01	1.173e-03
2.54231e-01	1.178e-03
2.55506e-01	1.183e-03
2.56786e-01	1.188e-03
2.58073e-01	1.193e-03
2.59366e-01	1.198e-03
2.60666e-01	1.203e-03
2.61973e-01	1.208e-03
2.63286e-01	1.213e-03
2.64605e-01	1.219e-03
2.65931e-01	1.224e-03
2.67264e-01	1.229e-03
2.68604e-01	1.235e-03
2.69950e-01	1.240e-03
2.71303e-01	1.245e-03
2.72663e-01	1.251e-03
2.74029e-01	1.256e-03
2.75403e-01	1.262e-03
2.76783e-01	1.267e-03
2.78170e-01	1.273e-03
2.79564e-01	1.279e-03
2.80965e-01	1.284e-03
2.82373e-01	1.290e-03
2.83789e-01	1.296e-03
2.85211e-01	1.302e-03
2.86640e-01	1.307e-03
2.88077e-01	1.313e-03
2.89521e-01	1.319e-03
2.90972e-01	1.325e-03
2.92430e-01	1.331e-03
2.93896e-01	1.337e-03
2.95369e-01	1.343e-03
2.96849e-01	1.349e-03
2.98337e-01	1.355e-03
2.99832e-01	1.361e-03
3.01335e-01	1.367e-03
3.02845e-01	1.374e-03
3.04363e-01	1.380e-03
3.05888e-01	1.387e-03
3.07421e-01	1.393e-03
3.08962e-01	1.399e-03
3.10510e-01	1.406e-03
3.12067e-01	1.412e-03
3.13631e-01	1.419e-03
3.15203e-01	1.425e-03
3.16782e-01	1.432e-03
3.18370e-01	1.440e-03
3.19966e-01	1.447e-03
3.21569e-01	1.454e-03
3.23181e-01	1.462e-03
3.24801e-01	1.469e-03
3.26428e-01	1.477e-03
3.28064e-01	1.485e-03
3.29709e-01	1.492e-03
3.31361e-01	1.500e-03
3.33022e-01	1.508e-03
3.34691e-01	1.516e-03
3.36368e-01	1.524e-03
3.38054e-01	1.533e-03
3.39748e-01	1.541e-03
3.41451e-01	1.549e-03
3.43162e-01	1.558e-03
3.44882e-01	1.566e-03
3.46611e-01	1.575e-03
3.48348e-01	1.583e-03
3.50094e-01	1.592e-03
3.51848e-01	1.601e-03
3.53612e-01	1.610e-03
3.55384e-01	1.619e-03
3.57165e-01	1.628e-03
3.58955e-01	1.638e-03
3.60754e-01	1.647e-03
3.62562e-01	1.656e-03
3.64379e-01	1.666e-03
3.66206e-01	1.675e-03
3.68041e-01	1.685e-03
3.69885e-01	1.694e-03
3.71739e-01	1.704e-03
3.73602e-01	1.714e-03
3.75475e-01	1.724e-03
3.77357e-01	1.734e-03
3.79248e-01	1.743e-03
3.81149e-01	1.753e-03
3.83059e-01	1.763e-03
3.84979e-01	1.772e-03
3.86908e-01	1.781e-03
3.88847e-01	1.790e-03
3.90796e-01	1.798e-03
3.92755e-01	1.807e-03
3.94723e-01	1.816e-03
3.96701e-01	1.825e-03
3.98690e-01	1.834e-03
4.00688e-01	1.843e-03
4.02696e-01	1.851e-03
4.04714e-01	1.859e-03
4.06743e-01	1.867e-03
4.08781e-01	1.875e-03
4.10830e-01	1.882e-03
4.12889e-01	1.890e-03
4.14958e-01	1.898e-03
4.17038e-01	1.906e-03
4.19128e-01	1.914e-03
