|          energy|          log10jnu|
|          double|            double|
|        Rydbergs|erg/s/cm^2/Hz/ster|
 0.00909449242395      -19.228159452 
 0.00954607312885     -19.2361034905 
  0.0100150361675     -19.2421880064 
  0.0105069542359     -19.2459674855 
  0.0110229604558     -19.2472894205 
  0.0115643165086     -19.2463136775 
  0.0121324476219     -19.2432445049 
  0.0127272086715     -19.2380133253 
  0.0133519141521     -19.2303683119 
  0.0140087339105     -19.2209440552 
  0.0146955029976     -19.2097801132 
  0.0154190886782     -19.1971752909 
  0.0161744433951     -19.1823794251 
   0.016969611562     -19.1643290827 
  0.0178051610176     -19.1429363545 
  0.0186773548039     -19.1191887544 
    0.01959716432     -19.0936407099 
  0.0205564660699     -19.0678265497 
  0.0215684767072     -19.0459508517 
  0.0226289580551     -19.0249865825 
  0.0237371227111     -18.9999629515 
  0.0249048412375     -18.9758707952 
  0.0261258067913     -18.9558167929 
   0.027406560628     -18.9345914771 
  0.0287557002487      -18.908733144 
  0.0301644535214     -18.8801029005 
  0.0316522452546     -18.8544473438 
  0.0332094803528     -18.8362424212 
  0.0348344090551     -18.8150377844 
  0.0365530742431     -18.7858023903 
  0.0383369011729     -18.7584879356 
  0.0402325890013     -18.7390086884 
   0.042207880541     -18.7230909765 
   0.044279307137     -18.7098978656 
  0.0464458787401     -18.6991586037 
  0.0487309166246     -18.6907036426 
  0.0511373816431     -18.6862249991 
  0.0536355586157     -18.6885561215 
  0.0562511198074     -18.6919382583 
  0.0590199573109     -18.6950465297 
  0.0619488878912     -18.6961170043 
  0.0649513999202      -18.695948387 
  0.0681576769544     -18.6962494227 
  0.0715281115291     -18.6960366271 
  0.0750014930766     -18.6961248852 
  0.0786932764145     -18.6972422694 
  0.0825424040652     -18.6993745229 
  0.0866224468517     -18.7020378689 
   0.090854251334     -18.7066011218 
  0.0953508570556     -18.7106583333 
   0.100029433686     -18.7169045661 
   0.104948536322     -18.7243372221 
   0.110096428764      -18.730760914 
    0.11551123601      -18.736764958 
   0.121179274053     -18.7436877169 
   0.127130041975     -18.7507226163 
   0.133382339122     -18.7575772761 
   0.139936753821     -18.7657724637 
   0.146789326817     -18.7750486569 
   0.154008474038      -18.786077632 
   0.161572365404        -18.7987494 
   0.169506722634     -18.8137608454 
   0.177843118829     -18.8303885032 
   0.186582338428     -18.8465869518 
   0.195719102423     -18.8679686396 
   0.205333064642      -18.898501001 
   0.215429820539     -18.9342294283 
   0.226008963512     -18.9783853189 
   0.237124158439     -19.0192998074 
   0.248776451237     -19.0366095796 
    0.26095880323     -19.0400202428 
   0.273818551947     -19.0427626585 
   0.287285038108     -19.0451156961 
   0.301345284683     -19.0471931618 
   0.316192970465     -19.0488074246 
   0.331732122636     -19.0482836822 
   0.347945070974     -19.0466123625 
   0.365091402596     -19.0439358282 
   0.383046717478     -19.0409540768 
    0.40179371291     -19.0413587461 
   0.421493127142     -19.0448922034 
   0.442148539971     -19.0479295562 
   0.463985815112     -19.0511928189 
   0.486788536795     -19.0573652406 
   0.510514364639     -19.0664795051 
   0.535724950547     -19.0781762903 
   0.562164183146     -19.0910361762 
   0.589817566913     -19.1024643754 
   0.618647753483     -19.1194694167 
   0.649051382393     -19.1426167592 
   0.681067369866     -19.1737227283 
   0.714159985016     -19.2210200581 
   0.749398142171     -19.4363325046 
   0.786253788507     -19.5067981836 
    0.82467705057     -19.6376558096 
   0.828870158431      -19.662432267 
    0.83292336881     -19.6807733121 
   0.836970288381     -19.6994321724 
   0.841025676388     -19.7184077009 
   0.845073531183     -19.7377309959 
   0.849128888798     -19.7571602466 
   0.853175426116      -19.775912994 
   0.857228458835     -19.7938565785 
   0.861279479869     -19.8125270487 
   0.865401843191     -19.8319501813 
   0.869580453919     -19.8660559299 
   0.873833129608     -19.8971199053 
   0.878076836462     -19.9253643668 
   0.882327789388     -19.9546662509 
   0.886576972204      -19.985172073 
   0.888175575907     -19.9653706012 
   0.890832444601     -19.9826275892 
   0.895085004008      -20.012403268 
   0.899333978979     -20.0402036466 
    0.90357868626     -20.0689969584 
   0.907637590518     -20.0989074703 
   0.912289905574     -20.1564230997 
   0.916748463193     -20.2099531676 
    0.92120797493     -20.2592523807 
   0.925666889344     -20.3134703889 
   0.930125505376     -20.3739414843 
   0.934584146158     -20.4424536631 
    0.93703664872     -20.4674282391 
    0.93904315945     -20.4949671016 
   0.943501941199      -20.562314828 
   0.947960861964      -20.640014417 
   0.952412354599     -20.7322760017 
   0.953132583338     -20.7514858574 
   0.953845914826     -20.7720770617 
   0.954559314931     -20.7924645514 
   0.955272781563     -20.8126454515 
   0.955986312626     -20.8326048724 
   0.956699906017     -20.8523406548 
   0.957412553732     -20.8718409901 
   0.958126263945     -20.8910976305 
   0.958840030135      -20.910105327 
   0.959532632284     -20.9181554611 
   0.960772926701     -20.9489569517 
   0.961993073661     -20.9787419403 
   0.963213269279     -21.0076471935 
   0.964433502118     -21.0356376632 
   0.965653760682     -21.0626802492 
   0.966874033416     -21.0887445763 
   0.968094308707     -21.1138036018 
   0.969314574882     -21.1378346003 
   0.970534820211     -21.1608175814 
   0.971708403583      -21.175583774 
   0.972494446226     -21.1881312503 
   0.973233946237     -21.2002891748 
   0.973973530764     -21.2120550921 
   0.974713197627     -21.2234302942 
    0.97545190048     -21.2344151057 
   0.976191723859     -21.2450109316 
   0.976931622988     -21.2552211771 
   0.977670546744     -21.2650485629 
    0.97841058915     -21.2744973996 
   0.979121243022     -21.2783746862 
   0.979627529517     -21.2839380087 
   0.980105877163     -21.2893870328 
   0.980583637013     -21.2946862985 
   0.981061862866     -21.2998374952 
   0.981540555404     -21.3048428713 
   0.982018657046     -21.3097029531 
   0.982496165382     -21.3144204216 
   0.982974138322     -21.3189965496 
   0.983452576546     -21.3234347153 
   0.983878364155     -21.3237133328 
   0.984254553004     -21.3265025322 
   0.984578901291     -21.3292558221 
   0.984902398931     -21.3319496811 
   0.985227174409     -21.3345828884 
   0.985551098258     -21.3371586332 
   0.985875235177     -21.3396758898 
   0.986199585377     -21.3421367629 
   0.986524149068     -21.3445404028 
   0.986847857763     -21.3468879776 
   0.987182473058      -21.345919736 
   0.987408172467     -21.3475393165 
   0.987643608792     -21.3491331687 
   0.987880228349     -21.3507006161 
   0.988115889867      -21.352239223 
   0.988351663847      -21.353750797 
    0.98858755037     -21.3552352373 
   0.988823549516     -21.3566921459 
   0.989059661366      -21.358123486 
   0.989294811997     -21.3595280075 
    0.98954081972     -21.3581711425 
   0.999197522895     -21.3954938508 
    1.04395479537     -21.4402635295 
    1.09514258007      -21.490062696 
    1.14899526022     -21.5368967585 
    1.20538113873     -21.5841832011 
    1.26459636536     -21.6321008696 
    1.32663872599     -21.6787835238 
    1.39188657535     -21.7238402594 
    1.46013161493     -21.7704894059 
    1.53205807142     -21.8185913669 
    1.60717485164     -21.8686369667 
     1.6862844946     -21.9182746215 
    1.76910918439       -21.96879849 
    1.85594326045     -22.0176256151 
    1.94715414718     -22.0588670989 
    2.04274409523     -22.1023322211 
    2.14315178946     -22.1468710847 
    2.24837932613     -22.1907899758 
    2.35835440186     -22.2301873739 
     2.4742550662     -22.2627565202 
    2.59620552957     -22.2882221948 
    2.72345529253     -22.3045238806 
    2.85753571929     -22.3162715067 
    2.99759256868      -22.582954879 
    3.14447253582     -22.6652699458 
    3.29930536162     -22.7726666541 
    3.31548666511      -22.788849458 
    3.33168129426     -22.8012271734 
    3.34788730337     -22.8137806901 
    3.36409028644     -22.8264654871 
    3.38030039424      -22.839326458 
    3.39650289561     -22.8530028139 
    3.41270809476     -22.8677222495 
    3.42891383534     -22.8830367207 
    3.44511791947     -22.8987091563 
    3.46095002233      -22.914621659 
    3.47832181568     -22.9337371243 
    3.49531911151      -22.950833159 
    3.51232088341     -22.9682956969 
    3.52932482651     -22.9860785741 
    3.54632859025     -23.0043171648 
    3.55408791295      -22.899768348 
     3.5633297784     -22.9071886668 
    3.58032594906     -22.9218445616 
    3.59732881548     -22.9372658311 
    3.61432191269     -22.9530893269 
    3.63199737298      -22.969307596 
     3.6491596223     -22.9832514596 
    3.66700123088     -23.0005225405 
    3.68482444968      -23.018387223 
    3.70267131855     -23.0367935292 
    3.72049442654      -23.056000431 
    3.73833658463     -23.0759092111 
    3.74853204805     -23.0228920041 
     3.7561648965      -23.030576953 
     3.7740077648     -23.0484895455 
    3.79184739238     -23.0671102777 
     3.8096494184     -23.0862933543 
    3.81253432104     -23.0765401442 
    3.81539164663     -23.0795525871 
    3.81823725972      -23.082584489 
    3.82108712065     -23.0856373004 
    3.82394123891      -23.088708989 
    3.82679962407      -23.091802138 
    3.82964619136     -23.0949133273 
    3.83249699664     -23.0980439789 
     3.8353520494     -23.1011923797 
    3.83853471306     -23.0618849601 
    3.84309981056      -23.066807636 
    3.84796823248     -23.0717204083 
    3.85284900464     -23.0766769183 
    3.85774217409     -23.0816716262 
    3.86261504273     -23.0867001734 
    3.86750023716     -23.0917655565 
    3.87238134869     -23.0968672371 
    3.87725829953     -23.1020011441 
    3.88213101161     -23.1071675975 
    3.88766271707     -23.0820725735 
    3.88996948224     -23.0850276472 
    3.89292746966     -23.0879631179 
    3.89588995909     -23.0909088152 
    3.89885696081     -23.0938625091 
    3.90181177855     -23.0968251751 
     3.9047710784     -23.0997980902 
    3.90771811336     -23.1027756303 
    3.91068638263     -23.1057670968 
     3.9136423566     -23.1087632728 
    3.91606420662     -23.0891372885 
    3.91850590561     -23.0909416236 
    3.92042772523     -23.0927838926 
    3.92233454805     -23.0946267668 
    3.92424322667     -23.0964718432 
    3.92615376378     -23.0983212468 
     3.9280661621     -23.1001726672 
    3.92998042437     -23.1020261015 
    3.93189655329     -23.1038841016 
    3.93381455161     -23.1057462887 
    3.93636345953     -23.0900857939 
    3.93702671673     -23.0912508299 
    3.93831986032     -23.0924609427 
    3.93961385368     -23.0936738999 
    3.94090869763      -23.094887415 
    3.94220439303      -23.096101485 
    3.94350094071     -23.0973163052 
    3.94479834151      -23.098533794 
    3.94609659627     -23.0997518399 
    3.94739570584     -23.1009704394 
    3.94830217019     -23.0882576402 
    3.94963696951     -23.0890739626 
    3.95057871685     -23.0899343432 
     3.9515209134     -23.0907936857 
    3.95246355947     -23.0916525689 
    3.95340665539      -23.092514769 
    3.95435020148     -23.0933742263 
    3.95529419806     -23.0942370093 
    3.95623864546     -23.0950991344 
      3.957183544     -23.0959626973 
    3.95859314023     -23.0856351559 
    3.99679009158     -23.1203336236 
    4.19359475785     -23.3507178409 
    4.39801226293     -23.4548617951 
    4.61401590319     -23.5014855555 
    4.84201987715     -23.5307564445 
    5.07953255786     -23.5559949824 
    5.32905345544     -23.5809779097 
    5.59060209129     -23.6066135755 
    5.86401635058     -23.6329676962 
    6.15305969534     -23.6602009311 
    6.45374037451     -23.6881060265 
    6.77522781324     -23.7169773483 
    7.10263554856     -23.7459163259 
    7.45718609558     -23.7758326139 
    7.82204412773     -23.8056806816 
    8.20223349127     -23.8356641205 
    8.60498716601     -23.8657560196 
    9.03139881943     -23.8958351246 
    9.47362658156     -23.9256202522 
    9.93966122251     -23.9551919285 
     10.427602024     -23.9689516324 
     10.939593528     -23.9824358827 
    11.4769287264     -23.9958629446 
    12.0410695148     -24.0092381355 
    12.6319398514     -24.0227294645 
      13.25288163     -24.0364437296 
    13.9039997083     -24.0504836003 
    14.5849574405     -24.0649833421 
    15.3025716353     -24.0799839559 
    16.0547593531     -24.0957219178 
    16.8410301401     -24.1121713127 
      17.67050884     -24.1293607335 
    18.5367807339     -24.1473772184 
    19.4466099206      -24.165925993 
    20.4045710005     -24.1854440561 
    21.4063458041     -24.2058552503 
