|          energy|          log10jnu|
|          double|            double|
|        Rydbergs|erg/s/cm^2/Hz/ster|
 0.00909449242395     -19.2775941005 
 0.00954607312885     -19.2855381389 
  0.0100150361675     -19.2916226548 
  0.0105069542359      -19.295402134 
  0.0110229604558     -19.2967240689 
  0.0115643165086      -19.295748326 
  0.0121324476219     -19.2926791533 
  0.0127272086715     -19.2874479737 
  0.0133519141521     -19.2798029603 
  0.0140087339105     -19.2703787036 
  0.0146955029976     -19.2592147616 
  0.0154190886782     -19.2466099393 
  0.0161744433951     -19.2318140736 
   0.016969611562     -19.2137637311 
  0.0178051610176     -19.1923710029 
  0.0186773548039     -19.1686234028 
    0.01959716432     -19.1430753583 
  0.0205564660699     -19.1172611981 
  0.0215684767072     -19.0953855001 
  0.0226289580551     -19.0744212309 
  0.0237371227111     -19.0493975999 
  0.0249048412375     -19.0253054436 
  0.0261258067913     -19.0052514414 
   0.027406560628     -18.9840261255 
  0.0287557002487     -18.9581677925 
  0.0301644535214      -18.929537549 
  0.0316522452546     -18.9038819922 
  0.0332094803528     -18.8856770697 
  0.0348344090551     -18.8644724328 
  0.0365530742431     -18.8352370388 
  0.0383369011729     -18.8079225841 
  0.0402325890013     -18.7884433368 
   0.042207880541     -18.7725256249 
   0.044279307137     -18.7593325141 
  0.0464458787401     -18.7485932521 
  0.0487309166246      -18.740138291 
  0.0511373816431     -18.7356596475 
  0.0536355586157       -18.73799077 
  0.0562511198074     -18.7413729067 
  0.0590199573109     -18.7444811781 
  0.0619488878912     -18.7455516528 
  0.0649513999202     -18.7453830354 
  0.0681576769544     -18.7456840711 
  0.0715281115291     -18.7454712756 
  0.0750014930766     -18.7455595337 
  0.0786932764145     -18.7466769179 
  0.0825424040652     -18.7488091713 
  0.0866224468517     -18.7514725173 
   0.090854251334     -18.7560357702 
  0.0953508570556     -18.7600929817 
   0.100029433686     -18.7663392146 
   0.104948536322     -18.7737718706 
   0.110096428764     -18.7801955624 
    0.11551123601     -18.7861996064 
   0.121179274053     -18.7931223654 
   0.127130041975     -18.8001572647 
   0.133382339122     -18.8070119245 
   0.139936753821     -18.8152071121 
   0.146789326817     -18.8244833053 
   0.154008474038     -18.8355122804 
   0.161572365404     -18.8481840485 
   0.169506722634     -18.8631954939 
   0.177843118829     -18.8798231516 
   0.186582338428     -18.8960216002 
   0.195719102423      -18.917403288 
   0.205333064642     -18.9479356494 
   0.215429820539     -18.9836640767 
   0.226008963512     -19.0278199673 
   0.237124158439     -19.0687344559 
   0.248776451237      -19.086044228 
    0.26095880323     -19.0894548912 
   0.273818551947     -19.0921973069 
   0.287285038108     -19.0945503446 
   0.301345284683     -19.0966278102 
   0.316192970465      -19.098242073 
   0.331732122636     -19.0977183307 
   0.347945070974     -19.0960470109 
   0.365091402596     -19.0933704767 
   0.383046717478     -19.0903887252 
    0.40179371291     -19.0907933945 
   0.421493127142     -19.0943268518 
   0.442148539971     -19.0973642046 
   0.463985815112     -19.1006274673 
   0.486788536795      -19.106799889 
   0.510514364639     -19.1159141535 
   0.535724950547     -19.1276109387 
   0.562164183146     -19.1404708247 
   0.589817566913     -19.1518990238 
   0.618647753483     -19.1689040651 
   0.649051382393     -19.1920514076 
   0.681067369866     -19.2231573767 
   0.714159985016     -19.2704547065 
   0.749398142171      -19.485767153 
   0.786253788507      -19.556232832 
    0.82467705057      -19.687090458 
   0.828870158431     -19.7118669154 
    0.83292336881     -19.7302079606 
   0.836970288381     -19.7488668208 
   0.841025676388     -19.7678423494 
   0.845073531183     -19.7871656443 
   0.849128888798      -19.806594895 
   0.853175426116     -19.8253476424 
   0.857228458835      -19.843291227 
   0.861279479869     -19.8619616971 
   0.865401843191     -19.8813848297 
   0.869580453919     -19.9154905784 
   0.873833129608     -19.9465545537 
   0.878076836462     -19.9747990152 
   0.882327789388     -20.0041008994 
   0.886576972204     -20.0346067214 
   0.888175575907     -20.0148052496 
   0.890832444601     -20.0320622377 
   0.895085004008     -20.0618379165 
   0.899333978979      -20.089638295 
    0.90357868626     -20.1184316068 
   0.907637590518     -20.1483421187 
   0.912289905574     -20.2058577481 
   0.916748463193      -20.259387816 
    0.92120797493     -20.3086870292 
   0.925666889344     -20.3629050373 
   0.930125505376     -20.4233761327 
   0.934584146158     -20.4918883115 
    0.93703664872     -20.5168628875 
    0.93904315945       -20.54440175 
   0.943501941199     -20.6117494765 
   0.947960861964     -20.6894490654 
   0.952412354599     -20.7817106501 
   0.953132583338     -20.8009205058 
   0.953845914826     -20.8215117101 
   0.954559314931     -20.8418991999 
   0.955272781563     -20.8620800999 
   0.955986312626     -20.8820395209 
   0.956699906017     -20.9017753032 
   0.957412553732     -20.9212756385 
   0.958126263945     -20.9405322789 
   0.958840030135     -20.9595399754 
   0.959532632284     -20.9675901095 
   0.960772926701     -20.9983916002 
   0.961993073661     -21.0281765887 
   0.963213269279     -21.0570818419 
   0.964433502118     -21.0850723116 
   0.965653760682     -21.1121148977 
   0.966874033416     -21.1381792248 
   0.968094308707     -21.1632382502 
   0.969314574882     -21.1872692488 
   0.970534820211     -21.2102522298 
   0.971708403583     -21.2250184224 
   0.972494446226     -21.2375658987 
   0.973233946237     -21.2497238232 
   0.973973530764     -21.2614897406 
   0.974713197627     -21.2728649426 
    0.97545190048     -21.2838497541 
   0.976191723859       -21.29444558 
   0.976931622988     -21.3046558256 
   0.977670546744     -21.3144832113 
    0.97841058915     -21.3239320481 
   0.979121243022     -21.3278093346 
   0.979627529517     -21.3333726571 
   0.980105877163     -21.3388216812 
   0.980583637013     -21.3441209469 
   0.981061862866     -21.3492721436 
   0.981540555404     -21.3542775197 
   0.982018657046     -21.3591376015 
   0.982496165382       -21.36385507 
   0.982974138322      -21.368431198 
   0.983452576546     -21.3728693637 
   0.983878364155     -21.3731479812 
   0.984254553004     -21.3759371806 
   0.984578901291     -21.3786904705 
   0.984902398931     -21.3813843295 
   0.985227174409     -21.3840175368 
   0.985551098258     -21.3865932817 
   0.985875235177     -21.3891105382 
   0.986199585377     -21.3915714113 
   0.986524149068     -21.3939750512 
   0.986847857763      -21.396322626 
   0.987182473058     -21.3953543844 
   0.987408172467     -21.3969739649 
   0.987643608792     -21.3985678171 
   0.987880228349     -21.4001352645 
   0.988115889867     -21.4016738714 
   0.988351663847     -21.4031854454 
    0.98858755037     -21.4046698858 
   0.988823549516     -21.4061267943 
   0.989059661366     -21.4075581344 
   0.989294811997      -21.408962656 
    0.98954081972      -21.407605791 
   0.999197522895     -21.4449284992 
    1.04395479537     -21.4803573311 
    1.09514258007     -21.5197620119 
    1.14899526022     -21.5561722883 
    1.20538113873     -21.5930556538 
    1.26459636536     -21.6305595534 
    1.32663872599     -21.6668418369 
    1.39188657535     -21.7014729848 
    1.46013161493     -21.7377280521 
    1.53205807142     -21.7753884017 
    1.60717485164      -21.815040051 
     1.6862844946     -21.8542438466 
    1.76910918439     -21.8943558199 
    1.85594326045     -21.9327779161 
    1.94715414718     -21.9636015803 
    2.04274409523     -21.9966598876 
    2.14315178946     -22.0307792676 
    2.24837932613     -22.0642898326 
    2.35835440186     -22.0933174877 
     2.4742550662     -22.1154689345 
    2.59620552957     -22.1304873079 
    2.72345529253     -22.1363984038 
    2.85753571929     -22.1377103212 
    2.99759256868     -22.3940032257 
    3.14447253582     -22.4659306913 
    3.29930536162     -22.5628900461 
    3.31548666511     -22.5780104637 
    3.33168129426     -22.5893300966 
    3.34788730337     -22.6008299234 
    3.36409028644      -22.612466314 
    3.38030039424     -22.6242834584 
    3.39650289561     -22.6369214677 
    3.41270809476     -22.6506073267 
    3.42891383534     -22.6648930831 
    3.44511791947      -22.679541759 
    3.46095002233     -22.6944586434 
    3.47832181568     -22.7124868924 
    3.49531911151     -22.7285243916 
    3.51232088341     -22.7449332524 
    3.52932482651      -22.761667407 
    3.54632859025     -22.7788623265 
    3.55408791295     -22.6738389133 
     3.5633297784     -22.6806953066 
    3.58032594906     -22.6943179269 
    3.59732881548     -22.7087104112 
    3.61432191269       -22.72351056 
    3.63199737298     -22.7386694815 
     3.6491596223     -22.7515896777 
    3.66700123088     -22.7678016611 
    3.68482444968     -22.7846134703 
    3.70267131855     -22.8019705967 
    3.72049442654     -22.8201347503 
    3.73833658463     -22.8390046591 
    3.74853204805     -22.7853960385 
     3.7561648965     -22.7926392766 
     3.7740077648     -22.8095227993 
    3.79184739238      -22.827119501 
     3.8096494184     -22.8452854969 
    3.81253432104     -22.8353679116 
    3.81539164663     -22.8382176732 
    3.81823725972     -22.8410876818 
    3.82108712065      -22.843978479 
    3.82394123891     -22.8468880324 
    3.82679962407     -22.8498189251 
    3.82964619136     -22.8527686493 
    3.83249699664     -22.8557377158 
     3.8353520494      -22.858724411 
    3.83853471306     -22.8192368723 
    3.84309981056     -22.8239014525 
    3.84796823248     -22.8285393178 
    3.85284900464     -22.8332205722 
    3.85774217409     -22.8379396752 
    3.86261504273     -22.8426941081 
    3.86750023716     -22.8474850304 
    3.87238134869     -22.8523128257 
    3.87725829953     -22.8571734254 
    3.88213101161     -22.8620671522 
    3.88766271707     -22.8366629321 
    3.88996948224     -22.8394891986 
    3.89292746966     -22.8422596102 
    3.89588995909     -22.8450401228 
    3.89885696081     -22.8478285064 
    3.90181177855     -22.8506266658 
     3.9047710784     -22.8534349497 
    3.90771811336     -22.8562486647 
    3.91068638263     -22.8590752506 
     3.9136423566     -22.8619073534 
    3.91606420662      -22.842147035 
    3.91850590561     -22.8438160192 
    3.92042772523     -22.8455518151 
    3.92233454805     -22.8472890986 
    3.92424322667     -22.8490285329 
    3.92615376378      -22.850772243 
     3.9280661621     -22.8525179185 
    3.92998042437     -22.8542655564 
    3.93189655329     -22.8560177084 
    3.93381455161     -22.8577739958 
    3.93636345953     -22.8419728465 
    3.93702671673     -22.8431012974 
    3.93831986032     -22.8442400984 
    3.93961385368     -22.8453817203 
    3.94090869763     -22.8465238768 
    3.94220439303     -22.8476665646 
    3.94350094071     -22.8488099792 
    3.94479834151      -22.849956039 
    3.94609659627     -22.8511026322 
    3.94739570584     -22.8522497557 
    3.94830217019     -22.8394870973 
    3.94963696951     -22.8402300214 
    3.95057871685     -22.8410386318 
     3.9515209134     -22.8418461917 
    3.95246355947     -22.8426532801 
    3.95340665539     -22.8434636729 
    3.95435020148     -22.8442713106 
    3.95529419806     -22.8450822616 
    3.95623864546     -22.8458925424 
      3.957183544     -22.8467042485 
    3.95859314023     -22.8362993704 
    3.99679009158      -22.868912602 
    4.19359475785     -23.0888592589 
    4.39801226293     -23.1826682255 
    4.61401590319     -23.2188806604 
    4.84201987715      -23.237677809 
    5.07953255786     -23.2525177566 
    5.32905345544     -23.2670875198 
    5.59060209129     -23.2823189326 
    5.86401635058     -23.2983047584 
    6.15305969534     -23.3150900152 
    6.45374037451     -23.3326349298 
    6.77522781324     -23.3509500454 
    7.10263554856      -23.369641209 
    7.45718609558     -23.3889797718 
    7.82204412773     -23.4084551992 
    8.20223349127     -23.4281327049 
    8.60498716601     -23.4478155546 
    9.03139881943     -23.4673922626 
    9.47362658156     -23.4867967695 
    9.93966122251     -23.5059407858 
     10.427602024     -23.5197004896 
     10.939593528       -23.53318474 
    11.4769287264     -23.5466118018 
    12.0410695148     -23.5599869927 
    12.6319398514     -23.5734783217 
      13.25288163     -23.5871925868 
    13.9039997083     -23.6012324575 
    14.5849574405     -23.6157321993 
    15.3025716353     -23.6307328131 
    16.0547593531      -23.646470775 
    16.8410301401     -23.6629201699 
      17.67050884     -23.6801095907 
    18.5367807339     -23.6981260756 
    19.4466099206     -23.7166748502 
    20.4045710005     -23.7361929133 
    21.4063458041     -23.7566041075 
    22.4560902139     -23.7781378745 
    23.5591556587     -23.8004667987 
    24.7157076452     -23.8237883168 
    25.9325025862     -23.8478838549 
    27.2020340561     -23.8726023664 
    28.5395596893     -23.8981781321 
    29.9463733447     -23.9244425815 
     31.412207545      -23.951234954 
    32.9572564514     -23.9787555747 
     34.570111566     -24.0067938154 
     36.276597965     -24.0353313939 
    38.0487741495     -24.0640913586 
    39.9153806781     -24.0935445868 
    41.8781314743      -24.123065925 
    43.9377117107     -24.1532271573 
     46.093482088     -24.1832553913 
    48.3687972866     -24.2137739869 
    50.7387606281     -24.2444995349 
     53.228279257     -24.2753825569 
    55.8375086324     -24.3064009111 
    58.6024527897     -24.3375803084 
    61.4476157033     -24.3688463139 
    64.4917297155     -24.4002351098 
    67.6516808374     -24.4316577431 
    70.9710390094     -24.4630964353 
    74.4500115098     -24.4945476123 
    78.0863873933     -24.5260771521 
    81.9485738202     -24.5576903048 
    85.9686925359     -24.5891542527 
     90.224568404     -24.6205740803 
    94.6280520125     -24.6518723343 
    99.2774965552     -24.6833074857 
    104.156834024     -24.7146058204 
    109.277867955     -24.7457352196 
    114.639343424     -24.7767745843 
    120.267670698     -24.8078167316 
    126.179471183     -24.8385372308 
    132.374802568     -24.8689309359 
     138.87048779     -24.8991151734 
    145.686353458     -24.9292832491 
    152.846048454     -24.9586618229 
    160.349840028      -24.987848227 
    168.223766085     -25.0162446464 
    176.499736758     -25.0437192113 
    185.179463703     -25.0697490835 
    194.258823466     -25.0922824034 
    203.817522004     -25.1077375536 
    213.812327752      -25.119987777 
    224.339768804     -25.1311848139 
     235.34817688     -25.1415963732 
     246.88922809     -25.1522319759 
    259.030170802     -25.1612787225 
    271.695927513     -25.1704848746 
    285.038517635     -25.1810720881 
    299.070607443      -25.191923859 
    313.797569174      -25.201846347 
    329.215368815     -25.2119280994 
    345.308124623      -25.221774033 
    362.333256811     -25.2323730909 
    380.170271539     -25.2434844856 
    398.804438022     -25.2551013724 
    418.396758898     -25.2671502432 
    438.953825087     -25.2796829203 
    460.468994886     -25.2932047297 
    483.175048187     -25.3084904466 
    506.823215172     -25.3247776504 
    531.661692462     -25.3398617018 
    557.691640686      -25.350880617 
    585.271766782     -25.3589408176 
    614.062089542     -25.3672191889 
    644.005753272     -25.3749692522 
    675.513818295     -25.3821129213 
    709.158086288     -25.3898168508 
    743.892359902      -25.397990348 
    780.195326096     -25.4060500024 
    818.749452722     -25.4135204437 
    858.876664355     -25.4202939214 
    901.353255074     -25.4267459061 
    945.298901328     -25.4329488821 
    991.694570552     -25.4391641358 
    1040.37919954     -25.4454033577 
    1091.46980582      -25.451580116 
    1145.09693501     -25.4577713981 
    1201.40822792     -25.4644372624 
     1260.3985351     -25.4717458892 
    1322.21146384     -25.4797352006 
    1387.22505843      -25.488681269 
    1455.23497426     -25.4988801022 
    1526.66801957     -25.5106003419 
    1601.80724359     -25.5236068203 
    1680.37643533     -25.5375523222 
    1762.94861846     -25.5522544948 
    1849.53955933     -25.5681362824 
    1940.51989114     -25.5855294994 
    2035.89843807     -25.6036484707 
    2135.61786004     -25.6223384512 
    2240.63963826     -25.6424392635 
    2350.44658468     -25.6638855679 
    2466.21959643     -25.6861828673 
    2587.35985486     -25.7082241928 
    2714.53125076     -25.7303131465 
    2847.71294025     -25.7537334892 
    2987.76439633     -25.7778652564 
    3133.65935653      -25.802068393 
    3288.58946546     -25.8259556753 
    3449.16026071     -25.8499437037 
    3619.01565083     -25.8747162247 
      3796.950587     -25.8999896307 
    3982.81530105     -25.9258910075 
    4178.21247538     -25.9520567737 
    4383.20414084      -25.978414008 
     4600.0410948     -26.0048719515 
    4826.63210212     -26.0321821765 
    5062.60078267     -26.0598570154 
     5310.4204014     -26.0877675061 
    5573.50544881     -26.1162346057 
    5845.20937062      -26.144549517 
    6132.35626433     -26.1728338517 
    6435.50946949     -26.2022602983 
    6750.13437689     -26.2326547623 
     7080.5605352     -26.2628667306 
    7426.79821418     -26.2928008047 
    7795.27922053     -26.3231833929 
     8180.1448912     -26.3536603265 
    8580.67929266     -26.3849113673 
    8995.73683001     -26.4178201919 
     9442.2147019     -26.4507049308 
    9905.08848783     -26.4827539843 
    10391.9277099     -26.5144440829 
    10902.9449734     -26.5467791496 
    11438.0336498     -26.5803213679 
    11999.8438357     -26.6136535824 
    12588.3152491     -26.6464912672 
    13206.7846504     -26.6793886672 
     13855.376933     -26.7123944236 
    14536.1005085     -26.7453473096 
    15251.3496382     -26.7783331168 
    15998.3873048     -26.8111324438 
    16785.1932378     -26.8442297588 
    17609.0462006     -26.8778781375 
    18476.6451922     -26.9122068594 
    19380.4368541     -26.9478867506 
    20336.2673707     -26.9841836769 
     21331.183073     -27.0202380226 
    22378.8836169     -27.0568326328 
    23480.2406823     -27.0939106934 
     24635.526923     -27.1319491396 
    25844.2467635      -27.171255416 
    27113.0062743     -27.2106958073 
    28441.5774307     -27.2507029347 
    29838.5114892     -27.2910102178 
    31304.2988966     -27.3327133605 
    32838.4915632     -27.3763540167 
    34452.4816968     -27.4211275269 
    36147.0900785     -27.4660568689 
     37922.103241     -27.5111277812 
    39793.3685974     -27.5568617014 
    41743.8452075      -27.604284074 
    43789.9154676     -27.6532740182 
    45954.0161815     -27.7041049216 
    48189.7483279     -27.7573121958 
    50569.8191387     -27.8119891335 
    53042.3830547     -27.8683016243 
     55666.960347     -27.9259098325 
    58377.2031313     -27.9849578659 
       61241.1385     -28.0465343804 
    64264.3258731     -28.1094639332 
    67401.4897101     -28.1740297876 
    70750.6320559     -28.2407607245 
     74207.503329      -28.309095389 
    77819.6533629     -28.3798682587 
    81654.8513333     -28.4530111559 
    85726.0715786     -28.5284673705 
    89868.6529468     -28.6066256191 
    94314.6492321     -28.6874685042 
     98943.337772     -28.7719426217 
    103800.904531     -28.8596999747 
    108899.156415     -28.9506822424 
    114251.271424     -29.0470388246 
    119856.391014     -29.1450882114 
    125744.189441     -29.2426287552 
    131934.000417     -29.3418375778 
    138406.461252     -29.4378504806 
     145198.87522     -29.5292521168 
    152335.028566     -29.6131192829 
    159815.528039     -29.6849874961 
    167666.631257     -29.7443378836 
    175886.535588     -29.7911390107 
    184541.948335     -29.8243796973 
    193598.500293     -29.8570870495 
    203090.737883     -29.8896452206 
     213112.28739     -29.9224263348 
    223569.220039     -29.9550432228 
    234560.654023     -29.9877753454 
     246022.71622     -30.0204201872 
     258149.61498     -30.0530932479 
    270807.768464     -30.0858296142 
     284149.71652     -30.1184956035 
    298092.293386     -30.1512345514 
    312720.707234     -30.1838565112 
    328030.288294      -30.216516914 
     344134.49429     -30.2228884457 
    361041.260254     -30.2228884457 
    378748.188229     -30.2228884457 
    397413.057514     -30.2228884457 
    416865.572223     -30.2228884457 
    437478.704215     -30.2228884457 
    458845.992387     -30.2228884457 
    481388.347005     -30.2228884457 
    505137.550377     -30.2228884457 
    529807.058651     -30.2228884457 
    555990.323905     -30.2228884457 
    583398.297619     -30.2228884457 
    612000.094614     -30.2228884457 
    3672987.26675     -30.2228884457 
