|          energy|          log10jnu|
|          double|            double|
|        Rydbergs|erg/s/cm^2/Hz/ster|
 0.00909449242395     -19.1613224505 
 0.00954607312885     -19.1692664889 
  0.0100150361675     -19.1753510048 
  0.0105069542359      -19.179130484 
  0.0110229604558     -19.1804524189 
  0.0115643165086      -19.179476676 
  0.0121324476219     -19.1764075034 
  0.0127272086715     -19.1711763238 
  0.0133519141521     -19.1635313104 
  0.0140087339105     -19.1541070536 
  0.0146955029976     -19.1429431117 
  0.0154190886782     -19.1303382894 
  0.0161744433951     -19.1155424236 
   0.016969611562     -19.0974920811 
  0.0178051610176     -19.0760993529 
  0.0186773548039     -19.0523517528 
    0.01959716432     -19.0268037084 
  0.0205564660699     -19.0009895481 
  0.0215684767072     -18.9791138501 
  0.0226289580551     -18.9581495809 
  0.0237371227111       -18.93312595 
  0.0249048412375     -18.9090337936 
  0.0261258067913     -18.8889797914 
   0.027406560628     -18.8677544756 
  0.0287557002487     -18.8418961425 
  0.0301644535214      -18.813265899 
  0.0316522452546     -18.7876103422 
  0.0332094803528     -18.7694054197 
  0.0348344090551     -18.7482007828 
  0.0365530742431     -18.7189653888 
  0.0383369011729     -18.6916509341 
  0.0402325890013     -18.6721716869 
   0.042207880541     -18.6562539749 
   0.044279307137     -18.6430608641 
  0.0464458787401     -18.6323216021 
  0.0487309166246      -18.623866641 
  0.0511373816431     -18.6193879976 
  0.0536355586157       -18.62171912 
  0.0562511198074     -18.6251012567 
  0.0590199573109     -18.6282095282 
  0.0619488878912     -18.6292800028 
  0.0649513999202     -18.6291113854 
  0.0681576769544     -18.6294124212 
  0.0715281115291     -18.6291996256 
  0.0750014930766     -18.6292878837 
  0.0786932764145     -18.6304052679 
  0.0825424040652     -18.6325375213 
  0.0866224468517     -18.6352008674 
   0.090854251334     -18.6397641202 
  0.0953508570556     -18.6438213317 
   0.100029433686     -18.6500675646 
   0.104948536322     -18.6575002206 
   0.110096428764     -18.6639239125 
    0.11551123601     -18.6699279565 
   0.121179274053     -18.6768507154 
   0.127130041975     -18.6838856147 
   0.133382339122     -18.6907402745 
   0.139936753821     -18.6989354622 
   0.146789326817     -18.7082116554 
   0.154008474038     -18.7192406305 
   0.161572365404     -18.7319123985 
   0.169506722634     -18.7469238439 
   0.177843118829     -18.7635515016 
   0.186582338428     -18.7797499502 
   0.195719102423     -18.8011316381 
   0.205333064642     -18.8316639994 
   0.215429820539     -18.8673924267 
   0.226008963512     -18.9115483173 
   0.237124158439     -18.9524628059 
   0.248776451237     -18.9697725781 
    0.26095880323     -18.9731832413 
   0.273818551947      -18.975925657 
   0.287285038108     -18.9782786946 
   0.301345284683     -18.9803561603 
   0.316192970465      -18.981970423 
   0.331732122636     -18.9814466807 
   0.347945070974      -18.979775361 
   0.365091402596     -18.9770988267 
   0.383046717478     -18.9741170753 
    0.40179371291     -18.9745217445 
   0.421493127142     -18.9780552018 
   0.442148539971     -18.9810925546 
   0.463985815112     -18.9843558174 
   0.486788536795      -18.990528239 
   0.510514364639     -18.9996425036 
   0.535724950547     -19.0113392888 
   0.562164183146     -19.0241991747 
   0.589817566913     -19.0356273739 
   0.618647753483     -19.0526324152 
   0.649051382393     -19.0757797576 
   0.681067369866     -19.1068857268 
   0.714159985016     -19.1541830566 
   0.749398142171      -19.369495503 
   0.786253788507      -19.439961182 
    0.82467705057      -19.570818808 
   0.828870158431     -19.5955952654 
    0.83292336881     -19.6139363106 
   0.836970288381     -19.6325951709 
   0.841025676388     -19.6515706994 
   0.845073531183     -19.6708939943 
   0.849128888798      -19.690323245 
   0.853175426116     -19.7090759925 
   0.857228458835      -19.727019577 
   0.861279479869     -19.7456900471 
   0.865401843191     -19.7651131798 
   0.869580453919     -19.7992189284 
   0.873833129608     -19.8302829038 
   0.878076836462     -19.8585273653 
   0.882327789388     -19.8878292494 
   0.886576972204     -19.9183350715 
   0.888175575907     -19.8985335996 
   0.890832444601     -19.9157905877 
   0.895085004008     -19.9455662665 
   0.899333978979     -19.9733666451 
    0.90357868626     -20.0021599569 
   0.907637590518     -20.0320704688 
   0.912289905574     -20.0895860981 
   0.916748463193     -20.1431161661 
    0.92120797493     -20.1924153792 
   0.925666889344     -20.2466333873 
   0.930125505376     -20.3071044827 
   0.934584146158     -20.3756166615 
    0.93703664872     -20.4005912376 
    0.93904315945     -20.4281301001 
   0.943501941199     -20.4954778265 
   0.947960861964     -20.5731774155 
   0.952412354599     -20.6654390001 
   0.953132583338     -20.6846488558 
   0.953845914826     -20.7052400602 
   0.954559314931     -20.7256275499 
   0.955272781563       -20.74580845 
   0.955986312626     -20.7657678709 
   0.956699906017     -20.7855036532 
   0.957412553732     -20.8050039885 
   0.958126263945     -20.8242606289 
   0.958840030135     -20.8432683254 
   0.959532632284     -20.8513184595 
   0.960772926701     -20.8821199502 
   0.961993073661     -20.9119049387 
   0.963213269279      -20.940810192 
   0.964433502118     -20.9688006617 
   0.965653760682     -20.9958432477 
   0.966874033416     -21.0219075748 
   0.968094308707     -21.0469666002 
   0.969314574882     -21.0709975988 
   0.970534820211     -21.0939805799 
   0.971708403583     -21.1087467725 
   0.972494446226     -21.1212942487 
   0.973233946237     -21.1334521732 
   0.973973530764     -21.1452180906 
   0.974713197627     -21.1565932926 
    0.97545190048     -21.1675781041 
   0.976191723859     -21.1781739301 
   0.976931622988     -21.1883841756 
   0.977670546744     -21.1982115613 
    0.97841058915     -21.2076603981 
   0.979121243022     -21.2115376846 
   0.979627529517     -21.2171010071 
   0.980105877163     -21.2225500313 
   0.980583637013     -21.2278492969 
   0.981061862866     -21.2330004937 
   0.981540555404     -21.2380058698 
   0.982018657046     -21.2428659515 
   0.982496165382     -21.2475834201 
   0.982974138322      -21.252159548 
   0.983452576546     -21.2565977137 
   0.983878364155     -21.2568763312 
   0.984254553004     -21.2596655306 
   0.984578901291     -21.2624188206 
   0.984902398931     -21.2651126796 
   0.985227174409     -21.2677458869 
   0.985551098258     -21.2703216317 
   0.985875235177     -21.2728388882 
   0.986199585377     -21.2752997614 
   0.986524149068     -21.2777034013 
   0.986847857763     -21.2800509761 
   0.987182473058     -21.2790827344 
   0.987408172467      -21.280702315 
   0.987643608792     -21.2822961671 
   0.987880228349     -21.2838636146 
   0.988115889867     -21.2854022215 
   0.988351663847     -21.2869137955 
    0.98858755037     -21.2883982358 
   0.988823549516     -21.2898551444 
   0.989059661366     -21.2912864844 
   0.989294811997      -21.292691006 
    0.98954081972      -21.291334141 
   0.999197522895     -21.3286568493 
    1.04395479537     -21.3874377981 
    1.09514258007     -21.4528286932 
    1.14899526022     -21.5152984348 
    1.20538113873     -21.5781894932 
    1.26459636536      -21.641727815 
    1.32663872599     -21.7040110253 
    1.39188657535     -21.7647061425 
    1.46013161493     -21.8269464077 
    1.53205807142     -21.8907107857 
    1.60717485164     -21.9563473112 
     1.6862844946      -22.021635755 
    1.76910918439     -22.0877774663 
    1.85594326045     -22.1522121348 
    1.94715414718     -22.2090803478 
    2.04274409523     -22.2681556924 
    2.14315178946     -22.3283237816 
    2.24837932613     -22.3878551618 
    2.35835440186     -22.4428071744 
     2.4742550662     -22.4910028698 
    2.59620552957     -22.5321394961 
    2.72345529253     -22.5640270668 
    2.85753571929      -22.591428256 
    2.99759256868       -22.87369733 
    3.14447253582     -22.9715937987 
    3.29930536162     -23.0946465371 
    3.31548666511     -23.1124229206 
    3.33168129426     -23.1263877597 
    3.34788730337     -23.1405218113 
    3.36409028644     -23.1547792178 
    3.38030039424     -23.1692059286 
    3.39650289561     -23.1844398042 
    3.41270809476     -23.2007096049 
    3.42891383534     -23.2175671481 
    3.44511791947     -23.2347752234 
    3.46095002233     -23.2521811534 
    3.47832181568     -23.2729274432 
    3.49531911151     -23.2916112812 
    3.51232088341     -23.3106543348 
    3.52932482651     -23.3300102959 
    3.54632859025     -23.3498143932 
    3.55408791295     -23.2459774711 
     3.5633297784     -23.2542436782 
    3.58032594906     -23.2704494846 
    3.59732881548     -23.2874139319 
    3.61432191269     -23.3047724485 
    3.63199737298     -23.3225797387 
     3.6491596223     -23.3380591037 
    3.66700123088     -23.3569188308 
    3.68482444968     -23.3763628232 
    3.70267131855     -23.3963428992 
    3.72049442654     -23.4171139232 
    3.73833658463     -23.4385810103 
    3.74853204805     -23.3864509237 
     3.7561648965     -23.3947984387 
     3.7740077648      -23.414254636 
    3.79184739238     -23.4344114139 
     3.8096494184     -23.4551201115 
    3.81253432104     -23.4456134641 
    3.81539164663     -23.4488699289 
    3.81823725972      -23.452144671 
    3.82108712065     -23.4554405037 
    3.82394123891      -23.458755395 
    3.82679962407     -23.4620919285 
    3.82964619136     -23.4654453153 
    3.83249699664     -23.4688183448 
     3.8353520494     -23.4722093039 
    3.83853471306     -23.4331720628 
    3.84309981056     -23.4384818823 
    3.84796823248     -23.4438070153 
    3.85284900464     -23.4491764086 
    3.85774217409     -23.4545845239 
    3.86261504273     -23.4600242425 
    3.86750023716     -23.4655013167 
    3.87238134869     -23.4710138253 
    3.87725829953     -23.4765576933 
    3.88213101161     -23.4821332367 
    3.88766271707     -23.4575020068 
    3.88996948224     -23.4606502914 
    3.89292746966     -23.4638333506 
    3.89588995909     -23.4670268248 
    3.89885696081     -23.4702284843 
    3.90181177855     -23.4734379102 
     3.9047710784     -23.4766577722 
    3.90771811336     -23.4798810497 
    3.91068638263     -23.4831198371 
     3.9136423566      -23.486362123 
    3.91606420662     -23.4669376398 
    3.91850590561     -23.4689450013 
    3.92042772523     -23.4709469799 
    3.92233454805     -23.4729482402 
    3.92424322667     -23.4749517796 
    3.92615376378     -23.4769597234 
     3.9280661621     -23.4789697613 
    3.92998042437     -23.4809818903 
    3.93189655329     -23.4829986625 
    3.93381455161      -23.485019699 
    3.93636345953     -23.4695701861 
    3.93702671673     -23.4707900998 
    3.93831986032     -23.4721071803 
    3.93961385368     -23.4734271403 
    3.94090869763     -23.4747476934 
    3.94220439303     -23.4760688366 
    3.94350094071     -23.4773907652 
    3.94479834151     -23.4787153977 
    3.94609659627     -23.4800406224 
    3.94739570584     -23.4813664362 
    3.94830217019     -23.4687284255 
    3.94963696951     -23.4696548456 
    3.95057871685     -23.4705928815 
     3.9515209134     -23.4715298978 
    3.95246355947     -23.4724664733 
    3.95340665539     -23.4734063842 
    3.95435020148      -23.474343571 
    3.95529419806     -23.4752841019 
    3.95623864546     -23.4762239936 
      3.957183544     -23.4771653415 
    3.95859314023     -23.4669538051 
    3.99679009158     -23.5047801271 
    4.19359475785     -23.7508206849 
    4.39801226293     -23.8704671205 
    4.61401590319     -23.9327078693 
    4.84201987715     -23.9776893689 
    5.07953255786     -24.0185257921 
    5.32905345544     -24.0591284656 
    5.59060209129      -24.100370511 
    5.86401635058     -24.1422770741 
    6.15305969534     -24.1851822759 
    6.45374037451     -24.2286276427 
    6.77522781324     -24.2733332738 
    7.10263554856     -24.3176439724 
    7.45718609558     -24.3634268482 
    7.82204412773     -24.4088338763 
    8.20223349127      -24.454276215 
    8.60498716601     -24.4999816883 
    9.03139881943     -24.5458143887 
    9.47362658156     -24.5911704474 
    9.93966122251     -24.6363836138 
     10.427602024     -24.6501433177 
     10.939593528      -24.663627568 
    11.4769287264     -24.6770546299 
    12.0410695148     -24.6904298208 
    12.6319398514     -24.7039211497 
      13.25288163     -24.7176354149 
    13.9039997083     -24.7316752856 
    14.5849574405     -24.7461750274 
    15.3025716353     -24.7611756411 
    16.0547593531     -24.7769136031 
    16.8410301401     -24.7933629979 
      17.67050884     -24.8105524187 
    18.5367807339     -24.8285689036 
    19.4466099206     -24.8471176782 
    20.4045710005     -24.8666357414 
    21.4063458041     -24.8870469356 
    22.4560902139     -24.9085807025 
    23.5591556587     -24.9309096267 
    24.7157076452     -24.9542311448 
    25.9325025862     -24.9783266829 
    27.2020340561     -25.0030451945 
    28.5395596893     -25.0286209601 
    29.9463733447     -25.0548854096 
     31.412207545     -25.0816777821 
    32.9572564514     -25.1091984028 
     34.570111566     -25.1372366435 
     36.276597965     -25.1657742219 
    38.0487741495     -25.1945341866 
    39.9153806781     -25.2239874148 
    41.8781314743     -25.2535087531 
    43.9377117107     -25.2836699854 
     46.093482088     -25.3136982194 
    48.3687972866     -25.3442168149 
    50.7387606281      -25.374942363 
     53.228279257      -25.405825385 
    55.8375086324     -25.4368437391 
    58.6024527897     -25.4680231365 
    61.4476157033      -25.499289142 
    64.4917297155     -25.5306779379 
    67.6516808374     -25.5621005712 
    70.9710390094     -25.5935392634 
    74.4500115098     -25.6249904403 
    78.0863873933     -25.6565199802 
    81.9485738202     -25.6881331328 
    85.9686925359     -25.7195970808 
     90.224568404     -25.7510169083 
    94.6280520125     -25.7823151623 
    99.2774965552     -25.8137503138 
    104.156834024     -25.8450486485 
    109.277867955     -25.8761780476 
    114.639343424     -25.9072174124 
    120.267670698     -25.9382595597 
    126.179471183     -25.9689800589 
    132.374802568      -25.999373764 
     138.87048779     -26.0295580014 
    145.686353458     -26.0597260771 
    152.846048454      -26.089104651 
    160.349840028     -26.1182910551 
    168.223766085     -26.1466874745 
    176.499736758     -26.1741620394 
    185.179463703     -26.2001919116 
    194.258823466     -26.2227252314 
    203.817522004     -26.2381803816 
    213.812327752     -26.2504306051 
    224.339768804      -26.261627642 
